frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
279,0,9.261,0.98,1,-0.152,0.124,0.004,0.166,0.072,1.33,0.10,1.98,2.35,0.00,0.07,0.00,0.00,0.00,0.03,0.99,0.85,1.47,0.97,0.00,0.26,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
280,0,9.295,0.98,1,-0.148,0.122,0.005,0.166,0.071,1.33,0.16,1.98,2.47,0.00,0.19,0.00,0.00,0.00,0.03,0.95,0.82,1.39,1.00,0.00,0.30,0.01,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
281,0,9.328,0.98,1,-0.164,0.128,0.011,0.167,0.071,1.36,0.22,2.00,2.47,0.00,0.28,0.00,0.00,0.00,0.00,0.94,0.81,1.42,1.03,0.00,0.22,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
282,0,9.361,0.98,1,-0.165,0.125,0.013,0.167,0.070,1.39,0.16,1.91,2.46,0.00,0.33,0.00,0.00,0.00,0.00,0.97,0.86,1.43,0.99,0.00,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
283,0,9.395,0.98,1,-0.178,0.125,0.015,0.168,0.070,1.42,0.12,1.89,2.42,0.00,0.34,0.00,0.00,0.00,0.00,1.01,0.84,1.42,0.94,0.00,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
284,0,9.428,0.98,1,-0.167,0.122,0.014,0.168,0.070,1.40,0.12,1.83,2.41,0.00,0.18,0.00,0.00,0.00,0.00,1.03,0.82,1.43,0.91,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
285,0,9.461,0.98,1,-0.170,0.126,0.017,0.168,0.070,1.40,0.20,1.94,2.41,0.00,0.19,0.00,0.00,0.00,0.00,1.00,0.79,1.44,0.88,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
286,0,9.495,0.98,1,-0.167,0.116,0.010,0.166,0.071,1.40,0.23,1.97,2.42,0.00,0.11,0.00,0.00,0.00,0.00,0.97,0.85,1.50,0.84,0.00,0.24,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
287,0,9.528,0.98,1,-0.165,0.118,0.012,0.165,0.071,1.45,0.26,1.96,2.46,0.00,0.11,0.00,0.00,0.00,0.00,0.97,0.85,1.44,0.77,0.00,0.15,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
288,0,9.561,0.98,1,-0.173,0.123,0.011,0.166,0.072,1.47,0.27,1.85,2.44,0.00,0.05,0.00,0.00,0.00,0.00,0.98,0.82,1.40,0.76,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
289,0,9.595,0.98,1,-0.175,0.119,0.007,0.166,0.073,1.43,0.23,1.80,2.52,0.00,0.10,0.00,0.00,0.00,0.00,1.00,0.80,1.40,0.79,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
290,0,9.628,0.98,1,-0.177,0.117,0.004,0.165,0.074,1.38,0.13,1.84,2.65,0.00,0.16,0.00,0.00,0.00,0.01,1.02,0.81,1.40,0.80,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
291,0,9.661,0.98,1,-0.171,0.117,0.004,0.165,0.074,1.29,0.08,1.89,2.64,0.00,0.21,0.00,0.00,0.00,0.01,1.00,0.86,1.40,0.81,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
292,0,9.695,0.98,1,-0.177,0.122,0.001,0.165,0.074,1.39,0.16,1.96,2.49,0.00,0.12,0.00,0.00,0.00,0.04,1.01,0.89,1.42,0.79,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
293,0,9.728,0.98,1,-0.151,0.106,0.007,0.167,0.072,1.45,0.20,1.99,2.41,0.00,0.09,0.00,0.00,0.00,0.03,0.97,0.84,1.41,0.84,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
294,0,9.761,0.98,1,-0.177,0.129,0.004,0.167,0.073,1.53,0.21,2.02,2.57,0.00,0.07,0.00,0.00,0.00,0.03,0.93,0.78,1.38,0.88,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
295,0,9.795,0.98,1,-0.165,0.128,0.001,0.166,0.073,1.50,0.10,2.00,2.66,0.00,0.09,0.00,0.00,0.00,0.00,0.91,0.73,1.29,0.92,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
296,0,9.828,0.98,1,-0.184,0.139,0.004,0.168,0.074,1.49,0.07,1.95,2.64,0.00,0.06,0.00,0.00,0.00,0.00,0.90,0.73,1.23,0.93,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
297,0,9.861,0.98,1,-0.168,0.124,0.001,0.167,0.073,1.53,0.10,1.87,2.57,0.00,0.02,0.00,0.00,0.00,0.00,0.89,0.72,1.16,0.90,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
298,0,9.894,0.98,1,-0.169,0.110,0.000,0.169,0.071,1.54,0.15,1.83,2.54,0.00,0.01,0.00,0.00,0.00,0.00,0.83,0.71,1.17,0.86,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
299,0,9.928,0.98,1,-0.172,0.111,0.001,0.169,0.071,1.61,0.26,1.83,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.73,1.17,0.83,0.00,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
300,0,9.961,0.98,1,-0.164,0.105,0.001,0.169,0.070,1.53,0.21,1.77,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.71,1.26,0.82,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
301,0,9.994,0.98,1,-0.178,0.115,0.002,0.169,0.071,1.46,0.19,1.80,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.66,1.26,0.85,0.00,0.22,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
302,0,10.028,0.98,1,-0.158,0.100,0.002,0.169,0.070,1.35,0.14,1.82,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.60,1.38,0.84,0.00,0.27,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
303,0,10.061,0.98,1,-0.175,0.110,0.004,0.170,0.069,1.32,0.17,1.94,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.63,1.39,0.85,0.00,0.30,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
304,0,10.094,0.98,1,-0.176,0.103,0.000,0.171,0.070,1.30,0.12,1.95,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.74,1.45,0.81,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
305,0,10.128,0.98,1,-0.185,0.107,0.003,0.169,0.072,1.30,0.09,1.98,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.74,1.39,0.82,0.00,0.28,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
306,0,10.161,0.98,1,-0.157,0.097,0.005,0.170,0.070,1.34,0.11,1.95,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.69,1.46,0.84,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
307,0,10.194,0.98,1,-0.158,0.092,0.003,0.170,0.069,1.37,0.27,2.01,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.60,1.43,0.84,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
308,0,10.228,0.98,1,-0.158,0.103,0.005,0.170,0.068,1.41,0.37,1.96,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.62,1.50,0.88,0.00,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
309,0,10.261,0.98,1,-0.161,0.097,0.007,0.171,0.067,1.39,0.46,2.03,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.60,1.48,0.90,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
310,0,10.294,0.98,1,-0.162,0.106,0.009,0.171,0.068,1.39,0.46,2.03,2.28,0.00,0.03,0.00,0.00,0.00,0.00,0.86,0.61,1.49,0.94,0.00,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
311,0,10.328,0.98,1,-0.166,0.100,0.006,0.171,0.067,1.41,0.46,2.08,2.22,0.00,0.10,0.00,0.00,0.00,0.00,0.81,0.63,1.48,0.95,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
312,0,10.361,0.98,1,-0.165,0.105,0.008,0.173,0.066,1.42,0.40,2.04,2.30,0.00,0.15,0.00,0.00,0.00,0.00,0.84,0.75,1.48,0.96,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
313,0,10.394,0.98,1,-0.153,0.092,0.004,0.172,0.068,1.47,0.41,2.03,2.28,0.00,0.19,0.00,0.00,0.00,0.00,0.82,0.76,1.50,0.97,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
314,0,10.427,0.98,1,-0.162,0.104,0.008,0.172,0.066,1.47,0.41,1.99,2.28,0.00,0.23,0.00,0.00,0.00,0.01,0.86,0.82,1.46,0.99,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
315,0,10.461,0.98,1,-0.158,0.102,0.005,0.170,0.067,1.48,0.45,2.00,2.26,0.00,0.20,0.00,0.00,0.00,0.07,0.90,0.81,1.40,0.98,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
316,0,10.494,0.98,1,-0.160,0.106,0.004,0.173,0.065,1.47,0.47,1.96,2.29,0.00,0.19,0.00,0.00,0.00,0.07,0.91,0.85,1.36,0.93,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
317,0,10.527,0.98,1,-0.156,0.105,0.002,0.168,0.069,1.43,0.42,1.95,2.32,0.00,0.12,0.00,0.00,0.00,0.06,0.90,0.81,1.38,0.90,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
318,0,10.561,0.98,1,-0.153,0.103,0.005,0.172,0.065,1.45,0.37,1.96,2.44,0.00,0.19,0.00,0.00,0.00,0.00,0.87,0.80,1.40,0.91,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
319,0,10.594,0.98,1,-0.154,0.097,-0.000,0.169,0.070,1.44,0.23,1.90,2.48,0.00,0.19,0.00,0.00,0.00,0.01,0.91,0.87,1.41,1.00,0.00,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
320,0,10.627,0.98,1,-0.141,0.092,0.008,0.173,0.066,1.45,0.26,1.97,2.68,0.00,0.22,0.00,0.00,0.00,0.01,0.91,0.84,1.36,0.99,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
321,0,10.661,0.98,1,-0.142,0.092,0.003,0.170,0.068,1.50,0.26,1.98,2.63,0.00,0.12,0.00,0.00,0.00,0.01,0.86,0.81,1.38,0.97,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
322,0,10.694,0.98,1,-0.143,0.097,0.007,0.171,0.067,1.50,0.28,2.11,2.72,0.00,0.06,0.00,0.00,0.00,0.00,0.78,0.76,1.39,0.86,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
323,0,10.727,0.98,1,-0.157,0.112,0.005,0.172,0.065,1.51,0.24,2.04,2.74,0.00,0.01,0.00,0.00,0.00,0.00,0.81,0.83,1.44,0.80,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
324,0,10.761,0.98,1,-0.148,0.100,0.006,0.170,0.067,1.55,0.30,1.98,2.81,0.00,0.01,0.00,0.00,0.00,0.00,0.81,0.83,1.46,0.77,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
325,0,10.794,0.98,1,-0.145,0.098,0.007,0.171,0.067,1.63,0.36,1.90,2.81,0.00,0.01,0.00,0.00,0.00,0.00,0.80,0.88,1.39,0.79,0.00,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
326,0,10.827,0.98,1,-0.147,0.094,0.007,0.171,0.067,1.66,0.44,1.94,2.72,0.00,0.01,0.00,0.00,0.00,0.00,0.74,0.90,1.29,0.78,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
327,0,10.861,0.98,1,-0.152,0.104,0.005,0.172,0.066,1.56,0.35,1.95,2.77,0.00,0.05,0.00,0.00,0.00,0.00,0.71,0.91,1.25,0.81,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
328,0,10.894,0.98,1,-0.147,0.092,0.003,0.168,0.069,1.49,0.30,1.90,2.73,0.00,0.05,0.00,0.00,0.00,0.00,0.77,0.92,1.36,0.83,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
329,0,10.927,0.98,1,-0.147,0.098,0.007,0.172,0.066,1.49,0.19,1.84,2.74,0.00,0.06,0.00,0.00,0.00,0.00,0.78,0.86,1.45,0.88,0.00,0.32,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
330,0,10.961,0.98,1,-0.155,0.102,0.003,0.170,0.067,1.54,0.24,1.85,2.61,0.00,0.03,0.00,0.00,0.00,0.00,0.85,0.84,1.50,0.93,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
331,0,10.994,0.98,1,-0.156,0.093,0.006,0.173,0.065,1.54,0.28,1.85,2.58,0.00,0.10,0.00,0.00,0.00,0.04,0.82,0.85,1.49,0.97,0.00,0.32,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
332,0,11.027,0.98,1,-0.159,0.102,0.005,0.171,0.066,1.48,0.37,1.80,2.64,0.00,0.12,0.00,0.00,0.00,0.06,0.87,0.96,1.51,1.00,0.00,0.36,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
333,0,11.060,0.98,1,-0.152,0.089,0.003,0.172,0.067,1.50,0.37,1.77,2.73,0.00,0.12,0.00,0.00,0.00,0.06,0.89,1.01,1.60,0.96,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
334,0,11.094,0.98,1,-0.154,0.094,0.008,0.170,0.069,1.41,0.29,1.75,2.80,0.00,0.10,0.00,0.00,0.00,0.02,0.90,0.98,1.58,0.92,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
335,0,11.127,0.98,1,-0.156,0.097,0.005,0.169,0.068,1.38,0.29,1.78,2.79,0.00,0.16,0.00,0.00,0.00,0.00,0.87,0.88,1.65,0.92,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
336,0,11.160,0.98,1,-0.156,0.102,0.009,0.169,0.067,1.30,0.26,1.75,2.77,0.00,0.23,0.00,0.00,0.00,0.00,0.87,0.89,1.64,0.95,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
337,0,11.194,0.98,1,-0.150,0.091,0.007,0.170,0.067,1.35,0.27,1.72,2.79,0.00,0.17,0.00,0.00,0.00,0.00,0.86,0.86,1.69,0.97,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
338,0,11.227,0.98,1,-0.155,0.097,0.008,0.169,0.069,1.34,0.17,1.64,2.72,0.00,0.07,0.00,0.00,0.00,0.00,0.87,0.87,1.70,0.94,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
339,0,11.260,0.98,1,-0.159,0.098,0.004,0.170,0.068,1.38,0.17,1.62,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.82,1.64,0.90,0.00,0.45,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
340,0,11.294,0.98,1,-0.149,0.090,0.009,0.170,0.069,1.35,0.14,1.59,2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.82,1.61,0.84,0.00,0.45,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
341,0,11.327,0.98,1,-0.142,0.083,0.003,0.172,0.068,1.40,0.22,1.61,2.91,0.00,0.00,0.00,0.00,0.00,0.02,0.87,0.79,1.47,0.86,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
342,0,11.360,0.98,1,-0.150,0.096,0.006,0.171,0.068,1.34,0.16,1.56,2.96,0.00,0.03,0.00,0.00,0.00,0.05,0.85,0.81,1.46,0.95,0.00,0.41,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
343,0,11.394,0.98,1,-0.140,0.086,0.006,0.171,0.067,1.35,0.19,1.53,2.99,0.00,0.04,0.00,0.00,0.00,0.05,0.83,0.78,1.39,1.01,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
344,0,11.427,0.98,1,-0.139,0.088,0.011,0.170,0.067,1.25,0.14,1.52,2.91,0.00,0.05,0.00,0.00,0.00,0.04,0.89,0.85,1.44,1.02,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
345,0,11.460,0.98,1,-0.140,0.086,0.011,0.172,0.066,1.22,0.17,1.48,2.93,0.00,0.01,0.00,0.00,0.00,0.01,0.89,0.80,1.46,0.93,0.00,0.44,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
346,0,11.494,0.98,1,-0.136,0.084,0.010,0.171,0.067,1.14,0.15,1.48,2.89,0.00,0.01,0.00,0.00,0.00,0.01,0.90,0.84,1.55,0.88,0.00,0.41,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
347,0,11.527,0.98,1,-0.146,0.094,0.010,0.170,0.068,1.18,0.17,1.51,2.92,0.00,0.10,0.00,0.00,0.00,0.00,0.88,0.79,1.60,0.84,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
348,0,11.560,0.98,1,-0.149,0.100,0.011,0.171,0.068,1.22,0.18,1.59,2.81,0.00,0.22,0.00,0.00,0.00,0.00,0.89,0.83,1.60,0.84,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
349,0,11.593,0.98,1,-0.153,0.094,0.005,0.173,0.068,1.35,0.25,1.65,2.77,0.00,0.22,0.00,0.00,0.00,0.00,0.93,0.82,1.58,0.88,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
350,0,11.627,0.98,1,-0.157,0.096,0.006,0.172,0.069,1.38,0.25,1.64,2.76,0.00,0.14,0.00,0.00,0.00,0.00,0.94,0.86,1.55,0.90,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
351,0,11.660,0.98,1,-0.161,0.097,0.003,0.173,0.069,1.39,0.27,1.68,2.87,0.00,0.02,0.00,0.00,0.00,0.00,0.92,0.85,1.49,0.87,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
352,0,11.693,0.98,1,-0.166,0.097,0.004,0.171,0.070,1.36,0.25,1.67,2.97,0.00,0.09,0.00,0.00,0.00,0.00,0.87,0.88,1.47,0.85,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
353,0,11.727,0.98,1,-0.157,0.098,0.001,0.172,0.070,1.37,0.26,1.68,3.02,0.00,0.17,0.00,0.00,0.00,0.00,0.81,0.80,1.48,0.83,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
354,0,11.760,0.98,1,-0.150,0.095,0.005,0.170,0.070,1.50,0.32,1.65,2.98,0.00,0.29,0.00,0.00,0.00,0.00,0.78,0.78,1.54,0.85,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
355,0,11.793,0.98,1,-0.158,0.105,0.002,0.174,0.067,1.53,0.34,1.69,2.89,0.00,0.22,0.00,0.00,0.00,0.00,0.78,0.74,1.47,0.78,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
356,0,11.827,0.98,1,-0.162,0.103,0.002,0.171,0.069,1.62,0.37,1.74,2.78,0.00,0.23,0.00,0.00,0.00,0.02,0.79,0.78,1.49,0.79,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
